hs10,hs10_desc,wave,effective_date,tariff
"3923900012","PLASTIC BUCKETS & PAILS WITH OR WITHOUT LIDS OR OTHER CLOSURES, HAVING THE CAPACITY OF LESS THAN 11.36 LITERS","China",24sep2018,.1
"3923900014","PLASTIC BUCKETS & PAILS WITH OR WITHOUT LIDS OR OTHER CLOSURES, HAVING THE CAPACITY OF LESS THAN 11.36 OR MORE BUT NO MORE THAN 22.71 LITERS (6 GALS)","China",24sep2018,.1
"3923900016","PLACTIC BUCKETS & PAILS WITH OR WITHOUT LIDS OR OTHER CLOSURES, HAVING THE CAPACITY OF 22.71 LITERS OR 6 GALLONS OR MORE","China",24sep2018,.1
"3923900080","ARTICLES FOR THE CONVEY7ANCE OR PACKING OF GOODS, ETC, OF OF PLASTIC, NESOI","China",24sep2018,.1
"3925100000","RESERVOIRS, TANKS, VATS & SIMILAR CONTAINERS OF PLASTICS, OF A CAPACITY EXCEEDING 300 LITERS","China",24sep2018,.1
"3925900000","BUILDERS' WARE OF PLASTICS,NESOI","China",24sep2018,.1
"3926202000","BASEBALL & SOFTBALL GLOVES & MITS OF PLASTIC","China",24sep2018,.1
"3926203000","GLOVES SPECIFICALLY DESIGNED FOR USE IN SPORTS,OF PLASTIC,NESOI","China",24sep2018,.1
"3926206000","PLASTIC RAINWEAR,INCL JACKETS,COATS,PONCHOS,PARKAS & SLICKERS, OUTER SHELL PVC,ETC VAL NOT OVER $10 PER UNIT","China",24sep2018,.1
"3926209010","APRONS,OF PLASTIC","China",24sep2018,.1
"3926209050","ARTICLES OF APPAREL & CLOTHING ACCESSORIES,OF PLASTIC,NESOI","China",24sep2018,.1
"3926903000","PARTS FOR YACHTS OR PLEASURE BOATS OF HEAD 8903,PARTS OF CANOES,RACING SHELLS,ETC","China",24sep2018,.1
"3926904500","GASKETS,WASHERS & OTHER SEALS","China",24sep2018,.1
"3926904510","O-RINGS","China",24sep2018,.1
"3926904590","OTHER GASKETS AND WASHERS & OTHER SEALS","China",24sep2018,.1
"3926905500","BELTING & BELTS,FOR MACHINERY,CONTAINING TEXTILE FIBRS,V-BELTS","China",24sep2018,.1
"3926905600","BELTING & BELTS,FOR MACHINERY,WITH TEXT COMP IN WHICH VEGETABLE FIBERS PREDOMINATE BY WEIGHT OVER ANY OTHER TEXTILE FIBER","China",24sep2018,.1
"3926905700","BELTING & BELTS,FOR MACHINERY,WITH TEXT COMP IN WHICH MAN-MADE FIBERS PREDOMINATE BY WEIGHT OVER ANY OTHER TEXTILE FIBER","China",24sep2018,.1
"3926905900","BELTING & BELTS,FOR MACHINERY,CONTAINING TEXTILE FIBERS,NESOI","China",24sep2018,.1
"3926906000","BELTING & BELTS FOR MACHINERY,NESOI","China",24sep2018,.1
"3926906010","SYNCHRONOUS BELTS FOR MACHINERY","China",24sep2018,.1
"3926906090","BELTING & BELTS FOR MACHINERY, NESOI (EXCLUDING SYNCHRONOUS BELTS)","China",24sep2018,.1
"3926908300","EMPTY CARTRIDGES AND CASSETTES FOR TYPEWRITER AND MACHINE RIBBONS","China",24sep2018,.1
"3926908700","FLEXIBLE PLASTIC DOCUMENT BINDERS WITH TABS, ROLLED OR FLAT","China",24sep2018,.1
"3926909400","CARDS,NOT PUNCHED,SUITBL FOR USE AS OR MAKE JACQUARD CARDS;JAQUARD CARDS & JACQUARD HEADS FOR POWER-DRIVN WEAVING MACH,ETC;& TRANS SHEET PLAST 30%LEAD","China",24sep2018,.1
"3926909600","CASING FOR BICYCLE DERAILLEUR CABLES;AND CASING FOR CABLE OR INNER WIRE FOR CALIPER AND CANTILEVER BAKES, WHETHER OR NOT CUT TO LENGTH","China",24sep2018,.1
"4001100000","NATURAL RUBBER LATEX, WHETHER OR NOT PREVULCANIZED","China",24sep2018,.1
"4001210000","NATURAL RUBBER IN SMOKED SHEETS","China",24sep2018,.1
"4001210010","NATURAL RUBBER IN SMOKED SHEETS, GRADE 1","China",24sep2018,.1
"4001210020","NATURAL RUBBER IN SMOKED SHEETS, GRADE 2","China",24sep2018,.1
"4001210030","NATURAL RUBBER IN SMOKED SHEETS, GRADE 3","China",24sep2018,.1
"4001210050","NATURAL RUBBER IN SMOKED SHEETS, NESOI","China",24sep2018,.1
"4001220000","TECHNICALLY SPECIFIED NATURAL RUBBER (TSNR)","China",24sep2018,.1
"4001220005","TECHNICALLY SPECIFIED NATURAL RUBBER (TSNR), GRADE 5","China",24sep2018,.1
"4001220010","TECHNICALLY SPECIFIED NATURAL RUBBER, GRADE CV","China",24sep2018,.1
"4001220015","TECHNICALLY SPECIFIED NATURAL RUBBER, GRADE 1","China",24sep2018,.1
"4001220020","TECHNICALLY SPECIFIED NATURAL RUBBER, GRADE 10","China",24sep2018,.1
"4001220025","TECHNICALLY SPECIFIED NATURAL RUBBER, GRADE 20","China",24sep2018,.1
"4001220050","TECHNICALLY SPECIFIED NATURAL RUBBER, NESOI","China",24sep2018,.1
"4001290000","NATURAL RUBBER IN OTHER FORMS, NESOI","China",24sep2018,.1
"4001300000","BALATA, GUTTA-PERCHA, GUAYULE, CHICLE AND SIMILAR NATURAL GUMS","China",24sep2018,.1
"4001300010","GUTTA-PERCHA AND GUTTAS, NESOI","China",24sep2018,.1
"4001300020","CHICLE","China",24sep2018,.1
"4001300050","GUAYULE AND NATURAL GUMS, NESOI","China",24sep2018,.1
"4001300055","GUAYULE AND SIMILAR NATURAL GUMS, NESOI","China",24sep2018,.1
"4002110000","LATEX OF STYRENE-BUTADIENE RUBBER (SBR); CARBOXYLATED STYRENE-BUTADIENE RUBBER (XSBR)","China",24sep2018,.1
"4002190014","STYRENE-BUTADIENE-STYRENE BLOCK COPOLYMERS PRODUCED BY SOLUTION POLYMERIZATION (SBS, THERMOPLASTIC ELASTOMERS), IN GRANULES, CRUMBS OR POWDERS","China",24sep2018,.1
"4002190015","STYRENE-BUTADIENE RUBBER PRODUCED BY EMULSION POLYMERIZATION (E-SBR), IN BALES, CONTAINING 50% OR LESS STYRENE BY WGHT OF THE DRY POLYMER","China",24sep2018,.1
"4002190016","STYRENE-BUTADIENE RUBBER, PRODUCED BY SOLUTION POLYMERIZATION (S-SBR) IN BALES","China",24sep2018,.1
"4002190019","STYRENE-BUTADIENE RUBBER (SBR), CONTAINING 50% OR LESS STYRENE BY WEIGHT OF THE DRY POLYMER, NESOI","China",24sep2018,.1
"4002190020","STYRENE-BUTADIENE RUBBER (SBR); CARBOXYLATED STYRENE-BUTADIENE RUBBER (XSBR) CONTAINING OVER 50% STYRENE BY WEIGHT OF THE DRY POLYMER","China",24sep2018,.1
"4002200000","BUTADIENE RUBBER (BR)","China",24sep2018,.1
"4002310000","ISOBUTENE-ISOPRENE (BUTYL) RUBBER (IIR)","China",24sep2018,.1
"4002390000","HALO-ISOBUTENE-ISOPRENE RUBBER (CIIR OR BIIR), NESOI","China",24sep2018,.1
"4002410000","LATEX OF CHLOROPRENE (CHLOROBUTADIENE) RUBBER (CR)","China",24sep2018,.1
"4002490000","CHLOROPRENE (CHLOROBUTADIENE) RUBBER (CR), EXC LATEX, NESOI","China",24sep2018,.1
"4002510000","LATEX OF ACRYLONITRILE-BUTADIENE RUBBER (NBR)","China",24sep2018,.1
"4002590000","ACRYLONITRILE-BUTADIENE RUBBER (NBR), EXC LATEX, NESOI","China",24sep2018,.1
"4002600000","ISOPRENE RUBBER (IR)","China",24sep2018,.1
"4002700000","ETHYLENE-PROPYLENE-NONCONJUGATED DIENE RUBBER (EPDM)","China",24sep2018,.1
"4002800000","MIXTURES OF ANY PRODUCT OF HEADING 4001 WITH ANY PRODUCT OF HEADING 4002","China",24sep2018,.1
"4002910000","OTHER LATEX, NESOI","China",24sep2018,.1
"4002990000","SYNTHETIC RUBBER AND FATICE DERIVED FROM OILS, IN PRIMARY FORMS OR PLATES, SHEETS OR STRIP, NESOI","China",24sep2018,.1
"4003000000","RECLAIMED RUBBER IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP","China",24sep2018,.1
"4004000000","WASTE, PARINGS & SCRAP OF RUBBER (OTHER THAN HARD RUBBER) & POWDERS & GRANULES OBTAINED THEREFROM","China",24sep2018,.1
"4005100000","COMPOUNDED RUBBER, UNVULCANIZED, COMPOUNDED WITH CARBON BLACK OR SILICA","China",24sep2018,.1
"4005200000","COMPOUNDED RUBBER, UNVULCANIZED, IN SOLUTION; DISPERSIONS OTHER THAN THOSE OF SUBHEADING 4005.10","China",24sep2018,.1
"4005910000","COMPOUNDED RUBBER, UNVULCANIZED; IN PLATES, SHEETS, AND STRIP","China",24sep2018,.1
"4005990000","COMPOUNDED RUBBER, UNVULCANIZED, IN PRIMARY FORMS, NESOI","China",24sep2018,.1
"4006901000","OTHER FORMS (FOR EXAMPLE, RODS, TUBES & PROFILE SHAPES) & ARTICLES (FOR EXAMPLE, DISCS & RINGS), OF VULCANIZED RUBBER, OF NATURAL RUBBER","China",24sep2018,.1
"4006905000","OTHER FORMS (FOR EX, RODS, TUBES & PROFILE SHAPES) & ARTICLES (FOR EX, DISCS & RINGS), OF VULCANIZED RUBBER, EXC OF NATURAL RUBBER, NESOI","China",24sep2018,.1
"4007000000","VULCANIZED RUBBER THREAD AND CORD","China",24sep2018,.1
"4008111000","PLATES, SHEETS AND STRIP OF VULCANIZED RUBBER, EXC HARD RUBBER, OF CELLULAR RUBBER, OF NATURAL RUBBER","China",24sep2018,.1
"4008115000","PLATES, SHEETS AND STRIP OF VULCANIZED RUBBER, EXC HARD RUBBER, OF CELLULAR RUBBER, EXC OF NATURAL RUBBER, NESOI","China",24sep2018,.1
"4008192000","PROFILE SHAPES,OF VULCAN RUB,EX HARD RUB,OF CELLULAR,OF NATURAL RUBBER","China",24sep2018,.1
"4008194000","OTHER SHAPES, OF CELLULAR RUBBER, OF NATURAL RUBBER, NESOI","China",24sep2018,.1
"4008196000","PROFILE SHAPES, OF CELLULAR RUBBER, EXCEPT NATURAL RUBBER","China",24sep2018,.1
"4008198000","OTHER SHAPES OF CELULAR RUBBER, EXCEPT OF NATURAL RUBBER, NESOI","China",24sep2018,.1
"4008210000","PLATES, SHEETS AND STRIP OF VULCANIZED RUBBER, EXC HARD RUBBER, OF NONCELLULAR RUBBER","China",24sep2018,.1
"4008292000","PROFILE SHAPES OF NONCELLULAR RUBBER","China",24sep2018,.1
"4008294000","OTHER SHAPES, OF NONCELLULAR RUBBER, NESOI","China",24sep2018,.1
"4009110000","TUBES, PIPES AND HOSES, OF VULCANIZED RUBBER, EXC HARD RUBBER, NOT REINFORCED/OTHERWISE COMBINED WITH OTHER MATERIALS, WITHOUT FITTINGS","China",24sep2018,.1
"4009210000","TUBES, PIPES AND HOSES, OF VULCANIZED RUBBER, EXC HARD RUBBER, REINFORCED/OTHERWISE COMBINED ONLY WITH METAL, WITHOUT FITTINGS","China",24sep2018,.1
"4009220020","BRAKE HOSES WITH FITTINGS FOR VEHICLES OF  8701.20 OR  OF 8702, 8703, 8704, 8705 OR 8711, REINFORCED OR COMBINED WITH METAL","China",24sep2018,.1
"4009220050","TUBES, PIPES AND HOSES OF VULCANIZED RUBBER, EXC HARD RUBBER,  REINFORCED OR OTHERWISE COMBINED ONLY WITH METAL, WITH FITTINGS, EXC BRAKE HOSES","China",24sep2018,.1
"4009310000","TUBES, PIPES AND HOSES, OF VULCANIZED RUBBER, EXC HARD RUBBER, REINFORCED OR OTHERWISE COMBINED ONLY WITH TEXTILE MATERIALS, WITHOUT FITTINGS","China",24sep2018,.1
"4009320020","BRAKE HOSES WITH FITTINGS FOR VEHICLES OF 8701.20 OR OF 8702, 8703, 8704, 8705 OR 8711, REINFORCED OR COMBINED WITH TEXTILES","China",24sep2018,.1
"4009320050","TUBES, PIPES AND HOSES OF VULCANIZED RUBBER, EXC HARD RUBBER, REINFORCED OR OTHERWISE COMBINED ONLY W/ TEXTILE MATERIALS, W/ FITTINGS, EXC BRAKE HOSES","China",24sep2018,.1
"4009410000","TUBES, PIPES AND HOSES OF VULCANIZED RUBBER, EXC HARD RUBBER, REINFORCED OR OTHERWISE COMBINED WITH OTHER MATERIALS, WITHOUT FITTINGS, NESOI","China",24sep2018,.1
"4010121000","CONVEYOR BELTS/BELTING OF VULCANIZED RUB,REINFORCED ONLY WITH TEXT MAT,IN WHICH VEGETABLE FIBERS PREDOMINATE BY WEIGHT OVER ANY OTHER SINGLE TEXT FIBR","China",24sep2018,.1
"4010125000","CONVEYOR BELTS/BELTING,OF VULCANIZED RUB, WITH TEXTILE COMPNTS IN WHICH MAN-MADE FIBR PEDOM BY WGT OVER ANY OTH SING TEXT FBR, WIDTH GT 20 CM","China",24sep2018,.1
"4010125500","CONVEYOR BELTS/BELTNG,OF VULCANIZED RUB, REINFORCD ONLY W TEXT MAT,MAN-MADE FIBERS PREDOM BY WEIGHT OVER ANY OTH SINGLE TEXT FIBR, NESOI","China",24sep2018,.1
"4010129000","CONVEYOR BELTS/BELTING,OF VULCANIZED RUBBER, REINFORCED ONLY WILH TEXTILE MATERIALS, NESOI","China",24sep2018,.1
"4010191000","CONVEYOR BELTS/BELTING, OF VULCANIZED RUBBER, WITHTEXTILE MAT, IN WHICH VEGETABLE FIBERS PREDOM  BY WEIGHT OVER ANY OTHER SINGLE TEXTILE FIBER","China",24sep2018,.1
"4010195000","CONVEYOR BELT/BELTNG,OF VULCANIZED RUB,WIDTH GT 20 CM, COMBINE W/ TEXTILE COMPONENT, MAN-MADE FIBER  GT BY WT OV ANY OTH SINGLE TEXTILE FIBER","China",24sep2018,.1
"4010195500","CONVEYOR BELT/BELTNG,OF VULCANIZED RUB,WIDTH LT= 20 CM, COMBINE W/ TEXTILE COMPONENT, MAN-MADE FIBER > BY WT OV ANY OTH SINGLE TEXTILE FIBER","China",24sep2018,.1
"4010198000","CONVEYOR BELT/BELTING OF VULCANIZED RUBER, COMBINED WITH TEXTILE MATERIALS, NESOI","China",24sep2018,.1
"4010199100","CONVEYOR BELTS OR BELTING, OF VULCANIZED RUBBER, NESOI","China",24sep2018,.1
"4010313000","ENDLESS TRANSMISSION BELTS VULCANIZD RUB,OF TRAPEZOIDL CROSS SECT(V-BELTS)V-RIBBED,BETWEEN 60CM &180CM CIRCUMFERENCE,COMBINED W/TEXT MATERIALS","China",24sep2018,.1
"4010316000","ENDLESS TRANSMISSION BELTS VULCANIZD RUB,OF TRAPEZOIDL CROSS SECT(V-BELTS)V-RIBBED, CIRCUMF EXCED 60CM, NOT EXCEEDING 180CM, NESOI","China",24sep2018,.1
"4010323000","ENDLESS TRANSMISSION BELTS VULCANIZD RUB,OF TRAPEZOIDL CROSS SECT(V-BELTS) OTH THAN V-RIBBED BETWN 60CM-180CM CIRCUMFERENCE COMBINED W/TEXT MATERIAL","China",24sep2018,.1
"4010326000","ENDLESS TRANSMISSION BELTS VULCANIZD RUBBER,OF TRAPEZOIDAL CROSS SECT (V-BELTS) NOT V-RIBBED, CIRCUMF BETWEEN 60CM AND 180CM, NESOI","China",24sep2018,.1
"4010333000","ENDLESS TRANSMISSION BELTS VULCANIZD RUB,OF TRAPEZOIDL CROSS SECT(V-BELTS) V-RIBBED, BETWN 180CM-240CM CIRCUMFERENCE ,COMB W/TEXTILE MATERIAL","China",24sep2018,.1
"4010336000","ENDLESS TRANSMISSION BELTS VULCANIZD RUB,OF TRAPEZOIDL CROSS SECT(V-BELTS) V-RIBBED, CIRCUMF EXCED 180CM, NOT EXCED 240CM,NESOI","China",24sep2018,.1
"4010343000","ENDLESS TRANSMISSION BELTS VULCANIZED RUBBER, TRAPEZOIDL CROSS SECT(V-BELTS) NOT V-RIBBED BTWN 180 & 240CM CIRCUMFERENCE,COMBINED W/TEXT MATERIAL","China",24sep2018,.1
"4010346000","ENDLESS TRANSMISSION BELTS VULCANIZD RUB, TRAPEZOIDL CROSS SECT(V-BELTS) NOT V-RIBBED, CIRCUMF EXCED 180CM, NOT EXCED 240CM, NESOI","China",24sep2018,.1
"4010353000","ENDLESS SYNCHRONOUS BELTS VULCANIZD RUB,CIRCUMFERENCE EXCEED 60CM BUT NOT EXCEED 150 CM, COMB WITH TEXT MAT, VEGETABLE FIBR PREDOM BY WEIGHT","China",24sep2018,.1
"4010354100","ENDLESS SYNCHRONOUS BELTS VULCANIZD RUB,CIRCUMFERENCE EXCEED 60CM BUT NOT EXCEED 150 CM, COMB WITH TEXT MAT, MAN-MADE FIBR PREDOM,WIDTH > 20CM","China",24sep2018,.1
"4010354500","ENDLESS SYNCHRONOUS BELTS VULCANIZD RUB,CIRCUMFERENCE EXCEED 60CM BUT NOT EXCEED 150 CM, COMB WITH TEXT MAT, MAN-MADE FIBR PREDOM, NESOI","China",24sep2018,.1
"4010355000","ENDLESS SYNCHRONOUS BELTS VULCANIZD RUB,CIRCUMFERENCE EXCEED 60CM BUT NOT EXCEED 150 CM, COMB WITH TEXT MAT, NESOI","China",24sep2018,.1
"4010359000","ENDLESS SYNCHRONOUS BELTS VULCANIZD RUB,CIRCUMFERENCE EXCEED 60CM BUT NOT EXCEED 150 CM, EXCEPT OF TEXTILE MATERIAL","China",24sep2018,.1
"4010363000","ENDLESS SYNCHRONOUS BELTS VULCANIZD RUB,CIRCUMFERENCE EXCEED 15OCM BUT NOT EXCEED 198CM, COMB WITH TEXT MAT, VEGETABLE FIBR PREDOM BY WEIGHT","China",24sep2018,.1
"4010364100","ENDLESS SYNCHRONOUS BELTS VULCANIZD RUB,CIRCUMFERENCE EXCEED 150CM BUT NOT EXCEED 198 CM, COMB WITH EXT MAT, MAN-MADE FIBR PREDOM,WIDTH > 20CM","China",24sep2018,.1
"4010364500","ENDLESS SYNCHRONOUS BELTS VULCANIZD RUB,CIRCUMFERENCE EXCEED 150CM BUT NOT EXCEED 198 CM, COMB WITH EXT MAT, MAN-MADE FIBR PREDOM, WIDTH NOT >20CM","China",24sep2018,.1
"4010365000","ENDLESS SYNCHRONOUS BELTS VULCANIZD RUB,CIRCUMFERENCE EXCEED 150CM BUT NOT EXCEED 198 CM, COMB WITH TEXT MAT, NESOI","China",24sep2018,.1
"4010369000","ENDLESS SYNCHRONOUS BELTS VULCANIZD RUB,CIRCUMFERENCE EXCEED 15OCM BUT NOT EXCEED 198 CM, NESOI","China",24sep2018,.1
"4010391000","TRANSMISSION BELTS OF VULCANIZED RUB, OF TRAPEZOIDAL CROSS SECTION, (V-BELTS & BELTING) COMBINE W/ TEXTILE MATERIAL","China",24sep2018,.1
"4010392000","TRANSMISSION BELTS OF VULCANIZED RUB, OF TRAPEZOIDAL CROSS SECTION (V-BELTS & BELTING), NESOI","China",24sep2018,.1
"4010393000","TRANSMISSION BELTS/BELTING,OF VULCANIZED RUBR, WITH TEXTILE MAT,IN WHICH VEGETABLE FIBERS PREDOM  BY WEIGHT OVER ANY OTHER SINGLE TEXTILE FIBER","China",24sep2018,.1
"4010394100","TTANSMISION BELT/BELTNG,OF VULCANIZED RUB,WIDTH > 20 CM, COMBINE W/ TEXT COMPONENT, MAN-MADE FIBER > BY WT OV ANY OTH SINGLE TEXTILE FIBER","China",24sep2018,.1
"4010394500","TRANSMISSION BELT/BELTNG,OF VULCANIZED RUB, WIDTH NT>20 CM, COMBINE W/ TEXTILE COMPNT, MAN-MADE FIBR PREDOM BY WT OV ANY OTH SINGLE TEXTILE FIBER","China",24sep2018,.1
"4010395000","TRANSMISSI0N BELTS/BELTING OF VULCANIZED RUBER, COMBINED WITH TEXTILE MATERIALS, NESOI","China",24sep2018,.1
"4010399000","TRANSMISSION BELTS OR BELTING, OF VULCANIZED RUBBER, NESOI (NOT COMBINED WITH TEXTILE MATERIALS)","China",24sep2018,.1
"4011101000","RADIAL TIRES OF A KIND USED ON MOTOR CARS (INCLUDING STATION WAGONS AND RACING CARS)","China",24sep2018,.1
"4011101010","RADIAL TIRES HAVING A RIM DIAMETER OF 33.02 CM (13 INCHES) OR LESS OF A KIND USED ON MOTOR CARS (INCLUDING STATION WAGONS AND RACING CARS","China",24sep2018,.1
"4011101020","RADIAL TIRES HAVING A RIM DIAMETER GREATER THAN 33.02 CM (13 INCHES) BUT NOT MORE THAN 35.56 CM  (14 INCHES) OF A  KIND USED ON MOTOR CARS","China",24sep2018,.1
"4011101030","RADIAL TIRES HAVING A RIM DIAMETER GREATER THAN 35.56 CM (14 INCHES) BUT NOT MORE THAN 38.10 CM (15 INCHES) OF A KIND USED ON MOTOR CARS","China",24sep2018,.1
"4011101040","RADIAL TIRES HAVING A RIM DIAMETER GREATER THAN 38.10 CM (15 INCHES) BUT NOT MORE THAN 40.64 CM (16 INCHES) OF A KIND USED ON MOTOR CARS","China",24sep2018,.1
"4011101050","RADIAL TIRES HAVING A RIM DIAMETER GREATER THAN 40.64 CM (16 INCHES) BUT NOT MORE THAN 43.18 CM (17 INCHES) OF A KIND USED ON MOTOR CARS","China",24sep2018,.1
"4011101060","RADIAL TIRES HAVING A RIM DIAMETER GREATER THAN 43.18 CM (17 INCHES) BUT NOT MORE THAN 45.72 CM (18 INCHES) OF A KIND USED ON MOTOR CARS","China",24sep2018,.1
"4011101070","RADIAL TIRES HAVING A RIM DIAMETER GREATER THAN  45.72 CM (18 INCHES) OF A KIND USED ON MOTOR CARS (INCLUDING STATION WAGONS AND RACING CARS","China",24sep2018,.1
"4011105000","NEW PNEUMATIC TIRES, OF RUBBER, EXC RADIAL TIRES, USED ON MOTOR CARS (INCLUDING STATION WAGONS AND RACING CARS), NESOI","China",24sep2018,.1
"4011201005","NEW RADIAL TIRES, ON-THE-HIGHWAY, OF A KIND USED ON LIGHT TRUCKS","China",24sep2018,.1
"4011201015","NEW RADIAL TIRES, ON-THE-HIGHWAY, OF A KIND USED ON BUSES OR TRUCKS, EXC LIGHT TRUCKS","China",24sep2018,.1
"4011201025","NEW RADIAL TIRES, OFF-THE-HIGHWAY, OF A KIND USED ON BUSES OR TRUCKS, FOR USE ON A RIM MEASURING 40.6 CM OR MORE IN DIAMETER","China",24sep2018,.1
"4011201035","RADIAL TIRES, OFF-THE-HIGHWAY, OF A KIND USED ON BUSES OR TRUCKS, FOR USE ON A RIM MEASURING LESS THAN 40.6 CM IN DIAMETER, NEW","China",24sep2018,.1
"4011205010","NEW TIRES, EXCLUDING RADIALS, ON-THE-HIGHWAY, OF A KIND USED ON LIGHT TRUCKS","China",24sep2018,.1
"4011205020","NEW TIRES, EXCLUDING RADIALS, ON-THE-HIGHWAY, OF A KIND USED ON BUSES OR TRUCKS, EXCLUDING LIGHT TRUCKS","China",24sep2018,.1
"4011205030","NEW TIRES, EXCLUDING RADIALS, OFF-THE-HIGHWAY, OF A KIND USED ON BUSES OR TRUCKS, FOR USE ON A RIM MEASURING 40.6 CM OR MORE IN DIAMETER","China",24sep2018,.1
"4011205050","NEW TIRES, EXCLUDING RADIALS, OFF-THE-HIGHWAY, OF A KIND USED ON BUSES OR TRUCKS, FOR USE ON A RIM MEASURING LESS THAN 40.6 CM IN DIAMETER","China",24sep2018,.1
"4011300010","NEW PNEUMATIC TIRES, OF RUBBER, FOR USE IN CIVIL AIRCRAFT","China",06jul2018,.25
"4011300050","NEW PNEUMATIC TIRES, OF RUBBER, OF A KIND USED ON AIRCRAFT, EXC CIVIL AIRCRAFT, NESOI","China",06jul2018,.25
"4011400000","NEW PNEUMATIC TIRES, OF RUBBER, OF A KIND USED ON MOTORCYCLES","China",24sep2018,.1
"4011500000","NEW PNEUMATIC TIRES, OF RUBBER, OF A KIND USED ON BICYCLES","China",24sep2018,.1
"4011700010","NEW PNEUMATIC TIRES, OF RUBBER, OF A KIND USED ON AGRICULTURE OR FORESTRY VEHICLES AND MACHINES, HAVING  A \"HERRING-BONE\" OR SIMILAR TREAD","China",24sep2018,.1
"4011700050","NEW PNEUMATIC TIRES, OF RUBBER, OF A KIND USED ON AGRICULTURAL OR FORESTRY VEHICLES AND MACHINES, OTHER","China",24sep2018,.1
"4011801010","NEW PNEUMATIC TIRES, OF RUBBER, OF A KIND USED ON CONSTRUCTION, MINING OR INDUSTRIAL HANDLING VEHICLES AND MACHINES, HAVING A \"HERRING-BONE\" OR SIMILA","China",24sep2018,.1
"4011801020","NEW PNEUMATIC TIRES, OF RUBBER,  OF A KIND USED ON CONSTRUCTION, MINING OR INDUSTRIAL VEHICLES AND MACHINES, HAVING A \"HERRING-BONE\" OR SIMILAR TREAD,","China",24sep2018,.1
"4011802010","NEW PNEUMATIC TIRES, OF RUBBER, OF A KIND USED ON CONSTRUCTION, MINING OR INDUSTRIAL HANDLING VEHICLES AND MACHINES, RADIAL AND RIM SIZE NOT MORE THAN","China",24sep2018,.1
"4011802020","NEW PNEUMATIC TIRES, OF RUBBER, OF A KIND USED IN CONSTRUCTION, MINING OR INDUSTRIAL HANDLING VEHICLES AND MACHINES, RADIAL AND RIM SIZE GT 61 CM","China",24sep2018,.1
"4011808010","NEW PNEUMATIC TIRES, OF RUBBER, OF A KIND USED ON CONSTRUCTION, MINING OR INDUSTRIAL HANDLING VEHICLES & MACHINES, OTHER AND HAVING A RIM SIZE NOT EXC","China",24sep2018,.1
"4011808020","NEW PNEUMATIC TIRES, OF RUBBER, OF A KING USED ON CONSTRUCTION, MINING OR INDUSTRIAL HANDLING VEHICLES & MACHINES, OTHER AND HAVING A RIM SIZE EXCEEDI","China",24sep2018,.1
"4011901000","NEW PNEUMATIC TIRES, OF RUBBER, OTHER, HAVING A \"HERRING-BONE\" OR SIMILAR TREAD","China",24sep2018,.1
"4011901010","NEW PNEUMATIC TIRES, OF RUBBER, OTHER, HAVING A \"HERRING-BONE\" OR SIMILAR TREAD AND HAVING A RIM SIZE NOT EXCEEDING 61CM","China",24sep2018,.1
"4011901050","NEW PNEUMATIC TIRES, OF RUBBER, OTHER, HAVING A \"HERRING-BONE\" OR SIMILAR TREAD AND RIM SIZE EXCEEDING 61CM","China",24sep2018,.1
"4011902000","NEW PNEUMATIC TIRES, OF RUBBER, OTHER, RADIAL","China",24sep2018,.1
"4011902010","NEW PNEUMATIC TIRES, OF RUBBER, OTHER, RADIAL AND HAVING A RIM SIZE NOT EXCEEDING 61 CM","China",24sep2018,.1
"4011902050","NEW PNEUMATIC TIRES, OF RUBBER, OTHER, RADIAL AND HAVING A RIM SIZE EXCEEDING 61 CM","China",24sep2018,.1
"4011908000","NEW TIRES, OTHER, OTHER, NESOI","China",24sep2018,.1
"4011908010","NEW PNEUMATIC TIRES, OF RUBBER, OTHER, OTHER AND HAVING A RIM SIZE NOT EXCEEDING 61CM","China",24sep2018,.1
"4011908050","NEW PNEUMATIC TIRES, OF RUBBER, OTHER, OTHER AND HAVING A RIM SIZE EXCEEDING 61CM","China",24sep2018,.1
"4012114000","RETREADED TIRES, RADIAL, OF RUBBER, FOR USE IN PASSENGER CARS","China",24sep2018,.1
"4012118000","RETREADED TIRES, OF RUBBER, FOR USE IN PASSENGER  CARS, NESOI","China",24sep2018,.1
"4012124015","RETREADED TIRES, RADIAL OF RUBBER, USED FOR LIGHT TRUCKS ON-THE-HIGHWAY","China",24sep2018,.1
"4012124025","RETREADED TIRES, RADIAL OF RUBBER, FOR TRUCKS & BUSES, EXC LIGHT TRUCKS, ON THE HIGHWAY","China",24sep2018,.1
"4012124035","RETREADED TIRES, OF RUBBER, RADIAL TIRES, FOR TRUCKS AND BUSES, EXC FOR ON-THE-HIGHWAY, NESOI","China",24sep2018,.1
"4012128019","RETREADED TIRES, OF RUBBER, USED FOR LIGHT TRUCKS,ON-THE-HIGHWAY,EXCLUDING RADIAL","China",24sep2018,.1
"4012128029","RETREADED TIRES, OF RUBBER, FOR TRUCKS AND BUSES ON THE HIGHWAY,EXCLUDING RADIAL AND LIGHT TRUCK","China",24sep2018,.1
"4012128050","RETREADED TIRES, OF RUBBER, FOR TRUCKS AND BUSES, EXCEPT RADIALAND EXCEPT FOR ON-THE-HIGHWAY, NESOI","China",24sep2018,.1
